id,home_team_win
258,True
259,True
260,True
261,True
262,True
263,True
264,False
265,False
266,False
267,True
268,False
269,True
270,False
271,False
272,False
273,False
274,False
275,False
276,False
277,False
278,True
279,False
280,False
281,True
282,False
283,True
284,True
285,True
286,False
287,False
288,True
289,True
290,True
291,False
292,False
293,True
294,True
295,False
296,False
297,True
298,True
299,True
300,True
301,True
302,True
303,False
304,True
305,False
306,False
307,True
308,False
309,True
310,False
311,False
312,False
313,False
314,False
315,True
316,True
317,True
318,True
319,False
320,False
321,True
322,True
323,True
324,False
325,False
326,True
327,True
328,False
329,False
330,True
331,False
332,False
333,True
334,False
335,False
336,False
337,False
338,False
339,False
340,False
341,True
342,False
343,False
344,True
345,True
346,True
347,True
348,False
349,True
350,True
351,True
352,False
353,True
354,True
355,False
356,False
357,False
358,True
359,False
360,False
361,True
362,False
363,True
364,False
365,True
366,False
367,True
368,True
369,True
370,True
371,False
372,False
373,False
374,True
375,True
376,True
377,True
378,True
379,True
380,True
381,False
382,True
383,False
384,False
385,False
386,False
387,True
388,False
389,True
390,False
391,True
392,True
393,False
394,False
395,True
396,False
397,False
398,True
399,False
400,False
401,True
402,True
403,False
404,False
405,False
406,False
407,True
408,False
409,False
410,False
411,False
412,False
413,True
414,True
415,True
416,True
417,False
418,False
419,True
420,False
421,True
422,True
423,False
424,False
425,False
426,True
427,True
428,False
429,False
430,True
431,False
432,True
433,True
434,True
435,False
436,False
437,False
438,True
439,True
440,True
441,False
442,True
443,False
444,False
445,True
446,False
447,False
448,True
449,False
450,False
451,False
452,True
453,True
454,False
455,True
456,True
457,False
458,True
459,True
460,False
461,True
462,False
463,False
464,False
465,False
466,True
467,False
468,True
469,True
470,True
471,True
472,True
473,True
474,False
475,False
476,True
477,False
478,True
479,False
480,False
481,True
482,False
483,False
484,False
485,True
486,False
487,False
488,False
489,False
490,True
491,False
492,True
493,True
494,True
495,False
496,True
497,True
498,True
499,False
500,True
501,False
502,False
503,True
504,False
505,False
506,False
507,True
508,True
509,True
510,False
511,True
512,False
513,True
514,False
515,True
516,False
517,True
518,False
519,True
520,False
521,True
522,False
523,False
524,False
525,True
526,True
527,True
528,False
529,True
530,True
531,False
532,False
533,True
534,False
535,False
536,True
537,True
538,True
539,False
540,True
541,True
542,True
543,False
544,False
545,True
546,False
547,False
548,False
549,False
550,False
551,False
552,False
553,False
554,False
555,False
556,False
557,True
558,True
559,False
560,False
561,True
562,True
563,False
564,False
565,False
566,False
567,False
568,False
569,True
570,False
571,True
572,False
573,False
574,True
575,True
576,True
577,True
578,False
579,False
580,False
581,False
582,False
583,True
584,False
585,False
586,True
587,True
588,True
589,False
590,False
591,False
592,True
593,True
594,False
595,False
596,True
597,True
598,False
599,False
600,False
601,True
602,False
603,True
604,False
605,True
606,True
607,True
608,False
609,False
610,True
611,True
612,False
613,False
614,True
615,False
616,True
617,False
618,True
619,False
620,True
621,False
622,False
623,False
624,False
625,False
626,False
627,False
628,False
629,False
630,True
631,False
632,False
633,True
634,False
635,False
636,False
637,False
638,False
639,True
640,True
641,True
642,True
643,False
644,False
645,True
646,False
647,True
648,False
649,True
650,False
651,False
652,False
653,True
654,True
655,True
656,True
657,True
658,True
659,True
660,False
661,False
662,False
663,True
664,False
665,True
666,False
667,True
668,True
669,True
670,True
671,False
672,False
673,True
674,True
675,True
676,True
677,True
678,False
679,True
680,True
681,True
682,True
683,False
684,False
685,True
686,False
687,True
688,True
689,True
690,False
691,True
692,False
693,False
694,False
695,False
696,False
697,False
698,True
699,True
700,False
701,True
702,True
703,True
704,False
705,False
706,False
707,True
708,False
709,False
710,True
711,False
712,True
713,False
714,False
715,True
716,False
717,True
718,False
719,False
720,True
721,False
722,False
723,False
724,True
725,False
726,True
727,False
728,False
729,True
730,True
731,True
732,False
733,True
734,True
735,True
736,False
737,False
738,True
739,False
740,False
741,True
742,True
743,True
744,True
745,True
746,True
747,False
748,True
749,False
750,False
751,False
752,True
753,False
754,False
755,True
756,False
757,False
758,False
759,False
760,False
761,True
762,False
763,True
764,True
765,True
766,True
767,True
768,False
769,False
770,False
771,False
772,True
773,True
774,False
775,True
776,True
777,True
778,True
779,True
780,False
781,False
782,False
783,True
784,True
785,False
786,False
787,True
788,True
789,True
790,False
791,False
792,False
793,False
794,True
795,False
796,True
797,False
798,True
799,True
800,True
801,True
802,True
803,False
804,True
805,False
806,False
807,True
808,True
809,False
810,True
811,False
812,True
813,False
814,True
815,False
816,False
817,False
818,True
819,False
820,True
821,True
822,False
823,False
824,True
825,False
826,False
827,False
828,True
829,True
830,False
831,False
832,True
833,True
834,False
835,False
836,True
837,True
838,False
839,True
840,True
841,True
842,False
843,False
844,False
845,True
846,False
847,True
848,True
849,True
850,False
851,True
852,True
853,False
854,False
855,True
856,False
857,False
858,True
859,True
860,False
861,False
862,True
863,True
864,False
865,False
866,True
867,False
868,True
869,False
870,True
871,True
872,False
873,False
874,False
875,False
876,True
877,False
878,False
879,True
880,False
881,True
882,False
883,False
884,True
885,True
886,False
887,True
888,False
889,False
890,True
891,False
892,False
893,False
894,False
895,False
896,True
897,False
898,False
899,False
900,False
901,False
902,True
903,False
904,False
905,True
906,False
907,False
908,True
909,False
910,True
911,False
912,True
913,False
914,True
915,False
916,True
917,True
918,False
919,True
920,False
921,True
922,False
923,True
924,True
925,True
926,True
927,False
928,True
929,True
930,True
931,True
932,True
933,False
934,False
935,True
936,False
937,False
938,False
939,False
940,False
941,False
942,False
943,False
944,True
945,True
946,True
947,False
948,True
949,False
950,True
951,False
952,True
953,False
954,False
955,False
956,False
957,True
958,False
959,True
960,True
961,False
962,True
963,True
964,False
965,False
966,True
967,False
968,False
969,True
970,False
971,False
972,True
973,False
974,False
975,False
976,False
977,True
978,False
979,True
980,False
981,True
982,False
983,False
984,False
985,True
986,False
987,True
988,True
989,False
990,False
991,False
992,False
993,True
994,True
995,False
996,False
997,False
998,True
999,True
1000,False
1001,True
1002,False
1003,False
1004,True
1005,False
1006,False
1007,True
1008,False
1009,True
1010,True
1011,False
1012,True
1013,True
1014,False
1015,True
1016,False
1017,True
1018,True
1019,False
1020,True
1021,False
1022,False
1023,True
1024,False
1025,False
1026,False
1027,False
1028,False
1029,True
1030,True
1031,True
1032,False
1033,False
1034,True
1035,False
1036,True
1037,True
1038,False
1039,False
1040,False
1041,False
1042,True
1043,True
1044,True
1045,False
1046,False
1047,True
1048,True
1049,True
1050,False
1051,False
1052,True
1053,True
1054,True
1055,True
1056,False
1057,True
1058,False
1059,True
1060,True
1061,True
1062,False
1063,False
1064,True
1065,False
1066,False
1067,True
1068,True
1069,True
1070,True
1071,True
1072,False
1073,False
1074,False
1075,False
1076,True
1077,False
1078,True
1079,False
1080,True
1081,False
1082,False
1083,False
1084,False
1085,False
1086,False
1087,True
1088,False
1089,False
1090,False
1091,True
1092,False
1093,True
1094,False
1095,True
1096,True
1097,False
1098,True
1099,True
1100,True
1101,False
1102,False
1103,True
1104,True
1105,False
1106,True
1107,False
1108,True
1109,False
1110,True
1111,False
1112,True
1113,True
1114,False
1115,False
1116,True
1117,True
1118,True
1119,True
1120,True
1121,True
1122,True
1123,False
1124,False
1125,False
1126,False
1127,False
1128,True
1129,False
1130,True
1131,False
1132,False
1133,True
1134,True
1135,False
1136,True
1137,False
1138,False
1139,True
1140,False
1141,True
1142,True
1143,True
1144,True
1145,False
1146,True
1147,False
1148,False
1149,True
1150,False
1151,True
1152,True
1153,True
1154,True
1155,True
1156,True
1157,False
1158,True
1159,False
1160,False
1161,False
1162,True
1163,True
1164,False
1165,True
1166,True
1167,True
1168,True
1169,True
1170,False
1171,False
1172,False
1173,False
1174,False
1175,False
1176,True
1177,False
1178,True
1179,True
1180,False
1181,True
1182,True
1183,False
1184,False
1185,True
1186,True
1187,True
1188,False
1189,True
1190,False
1191,False
1192,True
1193,True
1194,True
1195,False
1196,False
1197,True
1198,False
1199,True
1200,True
1201,False
1202,False
1203,False
1204,False
1205,True
1206,True
1207,False
1208,False
1209,False
1210,True
1211,True
1212,True
1213,False
1214,False
1215,True
1216,False
1217,False
1218,False
1219,False
1220,True
1221,True
1222,False
1223,False
1224,False
1225,True
1226,False
1227,False
1228,False
1229,True
1230,False
1231,True
1232,True
1233,False
1234,True
1235,True
1236,False
1237,True
1238,True
1239,True
1240,False
1241,False
1242,False
1243,False
1244,False
1245,False
1246,False
1247,True
1248,True
1249,True
1250,False
1251,False
1252,True
1253,False
1254,False
1255,False
1256,False
1257,False
1258,False
1259,True
1260,False
1261,False
1262,False
1263,True
1264,True
1265,True
1266,True
1267,True
1268,True
1269,True
1270,True
1271,True
1272,True
1273,True
1274,False
1275,True
1276,False
1277,False
1278,False
1279,True
1280,False
1281,False
1282,False
1283,False
1284,False
1285,False
1286,False
1287,True
1288,False
1289,True
1290,False
1291,False
1292,False
1293,False
1294,False
1295,False
1296,False
1297,True
1298,False
1299,True
1300,True
1301,False
1302,False
1303,True
1304,False
1305,False
1306,True
1307,False
1308,False
1309,True
1310,True
1311,False
1312,False
1313,False
1314,False
1315,False
1316,False
1317,True
1318,False
1319,True
1320,True
1321,True
1322,False
1323,True
1324,True
1325,False
1326,True
1327,True
1328,True
1329,False
1330,False
1331,False
1332,False
1333,True
1334,False
1335,False
1336,True
1337,True
1338,False
1339,True
1340,False
1341,False
1342,True
1343,True
1344,False
1345,False
1346,True
1347,False
1348,True
1349,False
1350,True
1351,False
1352,True
1353,False
1354,True
1355,False
1356,True
1357,True
1358,False
1359,False
1360,True
1361,False
1362,False
1363,False
1364,False
1365,False
1366,False
1367,False
1368,False
1369,True
1370,False
1371,True
1372,True
1373,False
1374,True
1375,False
1376,False
1377,False
1378,False
1379,True
1380,False
1381,True
1382,True
1383,True
1384,True
1385,False
1386,False
1387,False
1388,False
1389,False
1390,False
1391,False
1392,False
1393,True
1394,False
1395,True
1396,False
1397,False
1398,True
1399,True
1400,True
1401,True
1402,True
1403,False
1404,False
1405,True
1406,False
1407,False
1408,False
1409,True
1410,False
1411,False
1412,False
1413,True
1414,True
1415,True
1416,False
1417,True
1418,True
1419,False
1420,False
1421,False
1422,True
1423,False
1424,True
1425,False
1426,False
1427,False
1428,True
1429,True
1430,True
1431,False
1432,False
1433,True
1434,True
1435,False
1436,True
1437,False
1438,False
1439,True
1440,False
1441,False
1442,True
1443,False
1444,True
1445,False
1446,True
1447,False
1448,True
1449,True
1450,False
1451,False
1452,True
1453,False
1454,True
1455,False
1456,True
1457,False
1458,True
1459,False
1460,False
1461,True
1462,True
1463,True
1464,False
1465,True
1466,False
1467,True
1468,True
1469,True
1470,True
1471,True
1472,True
1473,True
1474,False
1475,True
1476,True
1477,False
1478,False
1479,True
1480,True
1481,True
1482,True
1483,True
1484,False
1485,True
1486,False
1487,True
1488,True
1489,False
1490,False
1491,True
1492,False
1493,False
1494,False
1495,True
1496,True
1497,True
1498,False
1499,False
1500,True
1501,False
1502,False
1503,True
1504,False
1505,False
1506,True
1507,False
1508,False
1509,True
1510,False
1511,True
1512,True
1513,True
1514,True
1515,False
1516,False
1517,False
1518,False
1519,False
1520,True
1521,True
1522,True
1523,True
1524,True
1525,False
1526,False
1527,True
1528,True
1529,False
1530,False
1531,False
1532,True
1533,False
1534,True
1535,True
1536,True
1537,True
1538,False
1539,True
1540,False
1541,True
1542,False
1543,True
1544,False
1545,False
1546,False
1547,True
1548,False
1549,True
1550,False
1551,False
1552,False
1553,True
1554,True
1555,True
1556,False
1557,True
1558,True
1559,True
1560,False
1561,False
1562,True
1563,False
1564,False
1565,True
1566,False
1567,False
1568,True
1569,True
1570,True
1571,False
1572,False
1573,False
1574,False
1575,True
1576,False
1577,True
1578,False
1579,False
1580,True
1581,True
1582,False
1583,True
1584,False
1585,False
1586,False
1587,True
1588,True
1589,True
1590,True
1591,True
1592,False
1593,False
1594,True
1595,False
1596,True
1597,True
1598,False
1599,False
1600,False
1601,False
1602,True
1603,True
1604,True
1605,False
1606,True
1607,False
1608,False
1609,False
1610,True
1611,False
1612,False
1613,False
1614,False
1615,True
1616,False
1617,True
1618,True
1619,True
1620,False
1621,False
1622,True
1623,False
1624,False
1625,False
1626,True
1627,True
1628,False
1629,True
1630,True
1631,False
1632,False
1633,True
1634,True
1635,False
1636,False
1637,False
1638,False
1639,False
1640,False
1641,True
1642,False
1643,True
1644,True
1645,True
1646,True
1647,False
1648,True
1649,False
1650,False
1651,True
1652,False
1653,False
1654,False
1655,False
1656,False
1657,False
1658,False
1659,False
1660,False
1661,True
1662,True
1663,False
1664,True
1665,False
1666,False
1667,True
1668,False
1669,True
1670,False
1671,True
1672,False
1673,True
1674,False
1675,False
1676,True
1677,False
1678,False
1679,False
1680,False
1681,True
1682,False
1683,True
1684,True
1685,False
1686,True
1687,False
1688,True
1689,False
1690,False
1691,True
1692,False
1693,False
1694,False
1695,False
1696,False
1697,True
1698,True
1699,True
1700,True
1701,True
1702,True
1703,False
1704,False
1705,False
1706,True
1707,False
1708,False
1709,False
1710,False
1711,True
1712,True
1713,True
1714,True
1715,False
1716,True
1717,True
1718,True
1719,False
1720,False
1721,False
1722,False
1723,True
1724,False
1725,False
1726,True
1727,False
1728,True
1729,True
1730,False
1731,False
1732,False
1733,True
1734,False
1735,False
1736,False
1737,True
1738,False
1739,True
1740,True
1741,False
1742,False
1743,False
1744,True
1745,True
1746,True
1747,True
1748,True
1749,True
1750,False
1751,True
1752,True
1753,True
1754,False
1755,True
1756,False
1757,True
1758,False
1759,True
1760,False
1761,False
1762,False
1763,True
1764,True
1765,False
1766,False
1767,True
1768,False
1769,True
1770,True
1771,False
1772,False
1773,True
1774,False
1775,True
1776,True
1777,False
1778,True
1779,False
1780,True
1781,True
1782,False
1783,True
1784,True
1785,True
1786,True
1787,False
1788,True
1789,False
1790,False
1791,True
1792,False
1793,True
1794,True
1795,False
1796,False
1797,True
1798,False
1799,True
1800,True
1801,False
1802,False
1803,True
1804,False
1805,True
1806,False
1807,True
1808,True
1809,True
1810,True
1811,True
1812,False
1813,True
1814,False
1815,True
1816,True
1817,True
1818,False
1819,False
1820,False
1821,False
1822,True
1823,False
1824,False
1825,False
1826,False
1827,True
1828,False
1829,False
1830,True
1831,True
1832,True
1833,False
1834,True
1835,True
1836,True
1837,True
1838,False
1839,False
1840,True
1841,False
1842,False
1843,False
1844,False
1845,True
1846,True
1847,True
1848,True
1849,False
1850,True
1851,False
1852,False
1853,False
1854,False
1855,False
1856,False
1857,False
1858,False
1859,True
1860,False
1861,False
1862,True
1863,True
1864,False
1865,True
1866,False
1867,False
1868,True
1869,False
1870,False
1871,False
1872,True
1873,False
1874,False
1875,False
1876,True
1877,True
1878,True
1879,True
1880,False
1881,False
1882,True
1883,False
1884,False
1885,False
1886,True
1887,False
1888,False
1889,True
1890,False
1891,False
1892,True
1893,False
1894,True
1895,False
1896,False
1897,True
1898,False
1899,False
1900,False
1901,False
1902,False
1903,True
1904,False
1905,False
1906,True
1907,False
1908,False
1909,True
1910,True
1911,True
1912,False
1913,False
1914,True
1915,False
1916,True
1917,False
1918,False
1919,False
1920,True
1921,False
1922,False
1923,False
1924,False
1925,True
1926,False
1927,True
1928,True
1929,True
1930,False
1931,False
1932,True
1933,False
1934,True
1935,False
1936,False
1937,True
1938,True
1939,False
1940,False
1941,False
1942,False
1943,True
1944,False
1945,True
1946,True
1947,True
1948,False
1949,True
1950,True
1951,False
1952,False
1953,True
1954,False
1955,False
1956,False
1957,False
1958,False
1959,False
1960,True
1961,False
1962,True
1963,True
1964,False
1965,True
1966,True
1967,False
1968,True
1969,False
1970,True
1971,False
1972,False
1973,False
1974,True
1975,False
1976,False
1977,True
1978,False
1979,True
1980,True
1981,False
1982,False
1983,True
1984,False
1985,False
1986,False
1987,True
1988,False
1989,False
1990,False
1991,False
1992,True
1993,False
1994,False
1995,True
1996,True
1997,True
1998,False
1999,False
2000,False
2001,True
2002,False
2003,False
2004,False
2005,False
2006,False
2007,True
2008,True
2009,True
2010,True
2011,True
2012,False
2013,False
2014,True
2015,False
2016,False
2017,False
2018,True
2019,False
2020,False
2021,False
2022,False
2023,False
2024,True
2025,False
2026,False
2027,False
2028,False
2029,False
2030,False
2031,True
2032,False
2033,False
2034,False
2035,True
2036,True
2037,False
2038,True
2039,True
2040,False
2041,True
2042,False
2043,True
2044,True
2045,True
2046,False
2047,False
2048,True
2049,True
2050,False
2051,False
2052,True
2053,False
2054,False
2055,False
2056,False
2057,False
2058,True
2059,True
2060,False
2061,False
2062,False
2063,False
2064,True
2065,True
2066,False
2067,True
2068,False
2069,True
2070,False
2071,True
2072,True
2073,True
2074,True
2075,True
2076,True
2077,False
2078,True
2079,False
2080,False
2081,True
2082,True
2083,True
2084,True
2085,False
2086,False
2087,True
2088,True
2089,False
2090,False
2091,False
2092,False
2093,False
2094,False
2095,False
2096,False
2097,False
2098,False
2099,False
2100,True
2101,True
2102,False
2103,True
2104,False
2105,False
2106,False
2107,True
2108,True
2109,True
2110,True
2111,True
2112,True
2113,False
2114,False
2115,True
2116,True
2117,True
2118,False
2119,False
2120,True
2121,True
2122,False
2123,False
2124,False
2125,True
2126,True
2127,True
2128,False
2129,True
2130,True
2131,False
2132,True
2133,False
2134,True
2135,True
2136,False
2137,True
2138,True
2139,False
2140,True
2141,True
2142,True
2143,True
2144,True
2145,True
2146,True
2147,False
2148,True
2149,True
2150,True
2151,True
2152,True
2153,False
2154,False
2155,False
2156,True
2157,False
2158,True
2159,True
2160,False
2161,True
2162,True
2163,False
2164,True
2165,True
2166,False
2167,False
2168,False
2169,False
2170,True
2171,False
2172,False
2173,True
2174,True
2175,True
2176,False
2177,False
2178,True
2179,True
2180,True
2181,False
2182,True
2183,False
2184,True
2185,False
2186,True
2187,True
2188,True
2189,False
2190,True
2191,False
2192,False
2193,False
2194,True
2195,False
2196,False
2197,False
2198,False
2199,True
2200,True
2201,False
2202,True
2203,False
2204,False
2205,True
2206,False
2207,False
2208,True
2209,True
2210,True
2211,False
2212,True
2213,True
2214,False
2215,False
2216,False
2217,True
2218,True
2219,True
2220,False
2221,True
2222,False
2223,True
2224,False
2225,False
2226,False
2227,True
2228,False
2229,False
2230,False
2231,True
2232,True
2233,False
2234,False
2235,False
2236,True
2237,True
2238,False
2239,False
2240,True
2241,False
2242,True
2243,True
2244,True
2245,True
2246,False
2247,False
2248,True
2249,False
2250,False
2251,False
2252,False
2253,True
2254,False
2255,False
2256,False
2257,False
2258,True
2259,False
2260,True
2261,False
2262,True
2263,False
2264,True
2265,True
2266,False
2267,False
2268,True
2269,True
2270,False
2271,False
2272,False
2273,False
2274,False
2275,True
2276,True
2277,True
2278,True
2279,True
2280,True
2281,False
2282,False
2283,False
2284,False
2285,True
2286,True
2287,False
2288,False
2289,True
2290,True
2291,True
2292,True
2293,True
2294,False
2295,True
2296,False
2297,True
2298,False
2299,False
2300,True
2301,False
2302,True
2303,True
2304,True
2305,True
2306,True
2307,False
2308,True
2309,True
2310,False
2311,True
2312,True
2313,True
2314,False
2315,True
2316,True
2317,False
2318,True
2319,False
2320,True
2321,True
2322,True
2323,True
2324,True
2325,False
2326,True
2327,False
2328,False
2329,False
2330,False
2331,False
2332,False
2333,False
2334,False
2335,True
2336,True
2337,True
2338,False
2339,False
2340,True
2341,True
2342,True
2343,True
2344,True
2345,True
2346,True
2347,False
2348,False
2349,True
2350,True
2351,False
2352,False
2353,False
2354,False
2355,False
2356,True
2357,False
2358,False
2359,True
2360,False
2361,True
2362,True
2363,False
2364,False
2365,True
2366,False
2367,False
2368,True
2369,False
2370,False
2371,False
2372,False
2373,False
2374,True
2375,True
2376,True
2377,False
2378,False
2379,False
2380,False
2381,False
2382,False
2383,True
2384,False
2385,False
2386,True
2387,True
2388,False
2389,True
2390,False
2391,True
2392,True
2393,False
2394,False
2395,False
2396,False
2397,False
2398,True
2399,True
2400,False
2401,False
2402,False
2403,False
2404,False
2405,True
2406,False
2407,False
2408,True
2409,False
2410,False
2411,False
2412,True
2413,False
2414,True
2415,True
2416,False
2417,False
2418,False
2419,True
2420,False
2421,False
2422,True
2423,False
2424,True
2425,True
2426,False
2427,True
