id,is_night_game
542,False
543,True
544,True
545,True
546,True
547,True
548,True
549,True
550,True
551,True
552,False
553,True
554,False
555,False
556,False
557,True
558,True
559,False
560,True
561,True
562,False
563,True
564,True
565,True
566,False
567,True
568,True
569,True
570,True
571,False
572,True
573,True
574,False
575,False
576,True
577,True
578,True
579,True
580,True
581,True
582,True
583,True
584,False
585,False
586,True
587,False
588,True
589,True
590,True
591,False
592,True
593,True
594,True
595,True
596,True
597,False
598,True
599,False
600,True
601,True
602,True
603,True
604,True
605,True
606,True
607,True
608,True
609,False
610,True
611,True
612,True
613,True
614,False
615,True
616,True
617,False
618,False
619,True
620,True
621,True
622,True
623,True
624,True
625,True
626,True
627,False
628,False
629,True
630,True
631,True
632,True
633,True
634,True
635,True
636,False
637,True
638,True
639,True
640,False
641,True
642,True
643,True
644,False
645,False
646,True
647,True
648,True
649,False
650,True
651,True
652,True
653,False
654,True
655,True
656,True
657,True
658,False
659,False
660,True
661,True
662,True
663,True
664,True
665,True
666,False
667,True
668,True
669,False
670,False
671,False
672,True
673,True
674,False
675,True
676,False
677,True
678,True
679,False
680,False
681,False
682,True
683,True
684,False
685,True
686,True
687,True
688,True
689,False
690,True
691,True
692,True
693,True
694,False
695,True
696,True
697,True
698,False
699,False
700,True
701,True
702,False
703,False
704,False
705,True
706,True
707,True
708,False
709,True
710,True
711,True
712,True
713,True
714,True
715,False
716,True
717,False
718,False
719,True
720,True
721,True
722,True
723,False
724,True
725,False
726,True
727,False
728,True
729,True
730,True
731,True
732,True
733,True
734,True
735,False
736,True
737,True
738,True
739,True
740,True
741,True
742,False
743,True
744,True
745,True
746,True
747,True
748,True
749,True
750,True
751,True
752,True
753,True
754,False
755,False
756,True
757,False
758,True
759,True
760,True
761,False
762,True
763,True
764,True
765,False
766,True
767,True
768,True
769,True
770,True
771,False
772,True
773,True
774,True
775,True
776,True
777,False
778,True
779,True
780,True
781,True
782,True
783,True
784,True
785,True
786,True
787,False
788,True
789,True
790,False
791,True
792,False
793,False
794,False
795,False
796,True
797,True
798,False
799,False
800,True
801,False
802,False
803,True
804,False
805,False
806,True
807,True
808,True
809,True
810,True
811,True
812,True
813,True
814,False
815,True
816,True
817,True
818,True
819,False
820,True
821,True
822,True
823,True
824,True
825,False
826,True
827,True
828,True
829,True
830,True
831,True
832,False
833,True
834,True
835,True
836,False
837,True
838,True
839,True
840,True
841,True
842,True
843,True
844,True
845,True
846,True
847,True
848,False
849,True
850,False
851,True
852,True
853,False
854,True
855,False
856,True
857,False
858,True
859,True
860,True
861,False
862,True
863,True
864,True
865,False
866,False
867,True
868,True
869,True
870,True
871,True
872,True
873,False
874,True
875,False
876,True
877,True
878,True
879,True
880,True
881,True
882,True
883,False
884,True
885,True
886,False
887,True
888,True
889,True
890,False
891,True
892,True
893,True
894,True
895,True
896,True
897,True
898,True
899,True
900,True
901,False
902,True
903,True
904,False
905,True
906,False
907,True
908,True
909,True
910,True
911,False
912,False
913,True
914,True
915,False
916,False
917,True
918,True
919,False
920,False
921,True
922,False
923,True
924,True
925,False
926,True
927,False
928,False
929,True
930,True
931,False
932,True
933,True
934,True
935,True
936,False
937,False
938,True
939,False
940,True
941,False
942,True
943,True
944,True
945,True
946,False
947,True
948,True
949,False
950,True
951,False
952,True
953,True
954,False
955,True
956,True
957,True
958,False
959,False
960,True
961,True
962,False
963,True
964,True
965,True
966,True
967,True
968,True
969,False
970,True
971,True
972,True
973,False
974,True
975,True
976,False
977,False
978,True
979,True
980,False
981,False
982,True
983,True
984,True
985,False
986,True
987,True
988,True
989,True
990,True
991,False
992,True
993,False
994,True
995,True
996,True
997,True
998,False
999,True
1000,True
1001,True
1002,False
1003,True
1004,True
1005,True
1006,True
1007,False
1008,True
1009,True
1010,True
1011,True
1012,True
1013,True
1014,True
1015,False
1016,True
1017,False
1018,False
1019,True
1020,False
1021,True
1022,True
1023,True
1024,True
1025,True
1026,True
1027,True
1028,False
1029,True
1030,True
1031,False
1032,True
1033,True
1034,False
1035,True
1036,False
1037,True
1038,True
1039,True
1040,True
1041,True
1042,True
1043,True
1044,True
1045,True
1046,True
1047,True
1048,True
1049,True
1050,True
1051,True
1052,True
1053,False
1054,True
1055,True
1056,True
1057,True
1058,False
1059,True
1060,True
1061,True
1062,True
1063,False
1064,False
1065,True
1066,False
1067,True
1068,True
1069,True
1070,True
1071,True
1072,True
1073,True
1074,True
1075,False
1076,True
1077,False
1078,True
1079,False
1080,True
1081,True
1082,True
1083,True
1084,True
1085,True
1086,True
1087,True
1088,True
1089,True
1090,False
1091,True
1092,True
1093,True
1094,True
1095,True
1096,False
1097,True
1098,True
1099,True
1100,True
1101,False
1102,True
1103,True
1104,True
1105,True
1106,True
1107,True
1108,True
1109,True
1110,True
1111,True
1112,False
1113,True
1114,True
1115,True
1116,False
1117,True
1118,True
1119,False
1120,True
1121,True
1122,True
1123,False
1124,False
1125,True
1126,True
1127,False
1128,True
1129,False
1130,True
1131,True
1132,True
1133,True
1134,True
1135,True
1136,False
1137,True
1138,True
1139,True
1140,True
1141,False
1142,True
1143,False
1144,True
1145,True
1146,True
1147,False
1148,True
1149,False
1150,False
1151,True
1152,True
1153,True
1154,True
1155,True
1156,True
1157,True
1158,False
1159,True
1160,True
1161,False
1162,False
1163,True
1164,True
1165,True
1166,True
1167,True
1168,False
1169,True
1170,False
1171,True
1172,True
1173,True
1174,True
1175,True
1176,True
1177,False
1178,True
1179,True
1180,False
1181,True
1182,True
1183,True
1184,True
1185,True
1186,True
1187,True
1188,True
1189,False
1190,True
1191,True
1192,True
1193,True
1194,True
1195,True
1196,True
1197,True
1198,False
1199,False
1200,True
1201,True
1202,True
1203,True
1204,True
1205,True
1206,False
1207,True
1208,True
1209,False
1210,True
1211,True
1212,True
1213,False
1214,False
1215,True
1216,False
1217,True
1218,False
1219,True
1220,True
1221,False
1222,True
1223,True
1224,True
1225,True
1226,False
1227,True
1228,True
1229,True
1230,False
1231,True
1232,False
1233,False
1234,True
1235,True
1236,True
1237,False
1238,False
1239,False
1240,False
1241,True
1242,False
1243,True
1244,False
1245,True
1246,False
1247,True
1248,True
1249,True
1250,False
1251,False
1252,True
1253,False
1254,True
1255,True
1256,False
1257,True
1258,False
1259,True
1260,True
1261,True
1262,False
1263,True
1264,True
1265,False
1266,True
1267,False
1268,True
1269,True
1270,False
1271,False
1272,False
1273,True
1274,True
1275,False
1276,True
1277,False
1278,False
1279,True
1280,True
1281,True
1282,True
1283,True
1284,False
1285,True
1286,True
1287,True
1288,True
1289,False
1290,False
1291,False
1292,True
1293,False
1294,True
1295,True
1296,True
1297,True
1298,False
1299,False
1300,True
1301,False
1302,True
1303,True
1304,False
1305,False
1306,False
1307,True
1308,False
1309,True
1310,True
1311,True
1312,False
1313,False
1314,False
1315,True
1316,False
1317,True
1318,False
1319,False
1320,True
1321,True
1322,False
1323,False
1324,True
1325,True
1326,True
1327,False
1328,True
1329,False
1330,False
1331,False
1332,True
1333,True
1334,False
1335,True
1336,True
1337,True
1338,False
1339,True
1340,True
1341,False
1342,False
1343,True
1344,True
1345,True
1346,False
1347,True
1348,False
1349,True
1350,False
1351,True
1352,True
1353,False
1354,True
1355,True
1356,True
1357,True
1358,False
1359,True
1360,False
1361,False
1362,True
1363,True
1364,True
1365,True
1366,False
1367,True
1368,True
1369,True
1370,False
1371,True
1372,False
1373,True
1374,True
1375,False
1376,True
1377,True
1378,False
1379,False
1380,True
1381,False
1382,False
1383,True
1384,True
1385,True
1386,False
1387,True
1388,False
1389,True
1390,True
1391,True
1392,True
1393,True
1394,True
1395,False
1396,False
1397,False
1398,True
1399,True
1400,True
1401,False
1402,False
1403,True
1404,True
1405,False
1406,True
1407,True
1408,False
1409,True
1410,True
1411,True
1412,True
1413,True
1414,True
1415,True
1416,False
1417,True
1418,True
1419,False
1420,True
1421,True
1422,False
1423,True
1424,False
1425,False
1426,True
1427,True
1428,False
1429,True
1430,False
1431,False
1432,True
1433,True
1434,True
1435,True
1436,True
1437,True
1438,True
1439,False
1440,False
1441,True
1442,False
1443,False
1444,False
1445,False
1446,True
1447,True
1448,False
1449,False
1450,False
1451,False
1452,True
1453,True
1454,True
1455,True
1456,True
1457,False
1458,True
1459,True
1460,False
1461,True
1462,True
1463,False
1464,False
1465,True
1466,True
1467,True
1468,False
1469,False
1470,False
1471,True
1472,True
1473,True
1474,False
1475,True
1476,True
1477,True
1478,True
1479,False
1480,True
1481,True
1482,False
1483,True
1484,True
1485,True
1486,True
1487,True
1488,False
1489,True
1490,True
1491,True
1492,True
1493,True
1494,True
1495,True
1496,False
1497,True
1498,True
1499,True
1500,True
1501,False
1502,True
1503,True
1504,True
1505,False
1506,True
1507,True
1508,True
1509,True
1510,True
1511,True
1512,True
1513,True
1514,True
1515,False
1516,True
1517,True
1518,True
1519,False
1520,True
1521,True
1522,True
1523,False
1524,True
1525,True
1526,True
1527,False
1528,False
1529,True
1530,True
1531,True
1532,True
1533,True
1534,False
1535,True
1536,False
1537,False
1538,True
1539,False
1540,False
1541,True
1542,True
1543,True
1544,True
1545,True
1546,True
1547,True
1548,False
1549,True
1550,True
1551,True
1552,False
1553,True
1554,True
1555,True
1556,True
1557,True
1558,True
1559,True
1560,False
1561,True
1562,True
1563,True
1564,True
1565,True
1566,True
1567,True
1568,True
1569,True
1570,True
1571,True
1572,False
1573,True
1574,True
1575,True
1576,False
1577,True
1578,True
1579,True
1580,False
1581,True
1582,True
1583,True
1584,False
1585,True
1586,True
1587,False
1588,True
1589,False
1590,True
1591,False
1592,True
1593,False
1594,True
1595,True
1596,True
1597,True
1598,True
1599,True
1600,True
1601,True
1602,True
1603,False
1604,False
1605,True
1606,True
1607,True
1608,True
1609,True
1610,True
1611,True
1612,False
1613,True
1614,True
1615,True
1616,False
1617,False
1618,False
1619,True
1620,True
1621,True
1622,True
1623,True
1624,True
1625,True
1626,True
1627,True
1628,False
1629,True
1630,False
1631,True
1632,True
1633,False
1634,False
1635,False
1636,True
1637,False
1638,True
1639,True
1640,True
1641,True
1642,True
1643,True
1644,True
1645,False
1646,False
1647,True
1648,True
1649,True
1650,True
1651,True
1652,True
1653,False
1654,True
1655,False
1656,True
1657,True
1658,False
1659,True
1660,True
1661,True
1662,True
1663,True
1664,True
1665,True
1666,True
1667,False
1668,False
1669,True
1670,False
1671,False
1672,True
1673,False
1674,True
1675,True
1676,False
1677,True
1678,True
1679,True
1680,False
1681,True
1682,True
1683,False
1684,True
1685,False
1686,True
1687,False
1688,True
1689,True
1690,True
1691,True
1692,True
1693,True
1694,False
1695,True
1696,False
1697,True
1698,True
1699,True
1700,True
1701,True
1702,False
1703,False
1704,False
1705,True
1706,True
1707,False
1708,False
1709,True
1710,True
1711,True
1712,True
1713,True
1714,True
1715,True
1716,True
1717,False
1718,True
1719,True
1720,True
1721,True
1722,True
1723,True
1724,True
1725,True
1726,True
1727,True
1728,True
1729,False
1730,False
1731,True
1732,False
1733,True
1734,True
1735,True
1736,True
1737,True
1738,True
1739,True
1740,True
1741,True
1742,True
1743,True
1744,True
1745,True
1746,True
1747,True
1748,False
1749,True
1750,True
1751,True
1752,False
1753,True
1754,True
1755,True
1756,True
1757,False
1758,False
1759,True
1760,False
1761,True
1762,True
1763,True
1764,True
1765,True
1766,True
1767,True
1768,False
1769,False
1770,True
1771,True
1772,True
1773,True
1774,True
1775,True
1776,True
1777,True
1778,True
1779,False
1780,True
1781,True
1782,True
1783,False
1784,False
1785,True
1786,False
1787,True
1788,True
1789,True
1790,True
1791,True
1792,True
1793,True
1794,True
1795,True
1796,True
1797,False
1798,True
1799,True
1800,True
1801,True
1802,True
1803,False
1804,True
1805,False
1806,True
1807,True
1808,True
1809,True
1810,True
1811,True
1812,False
1813,False
1814,True
1815,False
1816,False
1817,False
1818,True
1819,True
1820,False
1821,True
1822,True
1823,True
1824,True
1825,True
1826,True
1827,True
1828,True
1829,True
1830,True
1831,True
1832,True
1833,False
1834,True
1835,True
1836,True
1837,True
1838,True
1839,False
1840,False
1841,False
1842,False
1843,False
1844,True
1845,True
1846,True
1847,True
1848,True
1849,False
1850,True
1851,True
1852,True
1853,False
1854,True
1855,False
1856,True
1857,True
1858,True
1859,False
1860,True
1861,True
1862,False
1863,True
1864,True
1865,True
1866,False
1867,True
1868,True
1869,True
1870,True
1871,True
1872,True
1873,False
1874,False
1875,False
1876,False
1877,True
1878,False
1879,True
1880,True
1881,True
1882,False
1883,True
1884,True
1885,True
1886,True
1887,True
1888,True
1889,False
1890,False
1891,True
1892,True
1893,False
1894,True
1895,True
1896,True
1897,False
1898,True
1899,True
1900,False
1901,True
1902,True
1903,True
1904,True
1905,True
1906,True
1907,True
1908,True
1909,True
1910,True
1911,False
1912,True
1913,True
1914,False
1915,True
1916,True
1917,True
1918,True
1919,True
1920,True
1921,False
1922,True
1923,True
1924,False
1925,True
1926,True
1927,True
1928,False
1929,True
1930,True
1931,True
1932,False
1933,True
1934,True
1935,False
1936,True
1937,False
1938,False
1939,True
1940,False
1941,True
1942,True
1943,True
1944,True
1945,True
1946,False
1947,True
1948,True
1949,False
1950,False
1951,False
1952,True
1953,True
1954,True
1955,True
1956,True
1957,False
1958,True
1959,False
1960,True
1961,True
1962,True
1963,True
1964,False
1965,False
1966,True
1967,True
1968,False
1969,True
1970,True
1971,False
1972,True
1973,True
1974,False
1975,False
1976,True
1977,True
1978,True
1979,False
1980,True
1981,False
1982,True
1983,True
1984,False
1985,True
1986,False
1987,False
1988,True
1989,True
1990,False
1991,False
1992,True
1993,False
1994,False
1995,True
1996,False
1997,True
1998,True
1999,True
2000,True
2001,True
2002,False
2003,True
2004,True
2005,True
2006,True
2007,True
2008,True
2009,True
2010,True
2011,True
2012,True
2013,True
2014,True
2015,True
2016,True
2017,True
2018,True
2019,True
2020,False
2021,True
2022,False
2023,True
2024,True
2025,False
2026,True
2027,True
2028,True
2029,True
2030,True
2031,True
2032,True
2033,False
2034,True
2035,True
2036,True
2037,False
2038,True
2039,True
2040,True
2041,False
2042,True
2043,False
2044,True
2045,True
2046,True
2047,True
2048,True
2049,False
2050,True
2051,True
2052,False
2053,True
2054,True
2055,True
2056,True
2057,True
2058,False
2059,True
2060,True
2061,False
2062,True
2063,True
2064,True
2065,True
2066,True
2067,False
2068,True
2069,True
2070,True
2071,True
2072,True
2073,True
2074,False
2075,True
2076,True
2077,True
2078,False
2079,True
2080,True
2081,False
2082,True
2083,False
2084,True
2085,True
2086,True
2087,True
2088,True
2089,True
2090,True
2091,True
2092,False
2093,False
2094,True
2095,False
2096,True
2097,True
2098,True
2099,True
2100,False
2101,False
2102,True
2103,True
2104,False
2105,True
2106,True
2107,False
2108,True
2109,False
2110,True
2111,True
2112,True
2113,True
2114,True
2115,True
2116,True
2117,True
2118,True
2119,False
2120,True
2121,True
2122,True
2123,False
2124,True
2125,True
2126,True
2127,True
2128,True
2129,True
2130,True
2131,True
2132,True
2133,True
2134,True
2135,True
2136,False
2137,True
2138,True
2139,True
2140,True
2141,True
2142,False
2143,True
2144,True
2145,True
2146,True
2147,False
2148,True
2149,False
2150,True
2151,True
2152,False
2153,False
2154,False
2155,True
2156,True
2157,False
2158,True
2159,False
2160,True
2161,True
2162,True
2163,True
2164,False
2165,False
2166,True
2167,True
2168,True
2169,True
2170,True
2171,True
2172,False
2173,True
2174,True
2175,True
2176,False
2177,True
2178,True
2179,True
2180,False
2181,False
2182,True
2183,False
2184,True
2185,False
2186,True
2187,True
2188,False
2189,True
2190,True
2191,True
2192,False
2193,True
2194,True
2195,True
2196,True
2197,True
2198,True
2199,False
2200,True
2201,True
2202,True
2203,True
2204,True
2205,True
2206,False
2207,True
2208,False
2209,True
2210,False
2211,True
2212,True
2213,True
2214,True
2215,True
2216,True
2217,True
2218,True
2219,True
2220,True
2221,True
2222,True
2223,True
2224,True
2225,True
2226,True
2227,False
2228,False
2229,True
2230,True
2231,False
2232,True
2233,True
2234,False
2235,False
2236,True
2237,True
2238,True
2239,True
2240,True
2241,False
2242,True
2243,False
2244,False
2245,True
2246,False
2247,False
2248,True
2249,False
2250,True
2251,True
2252,False
2253,True
2254,False
2255,False
2256,True
2257,True
2258,True
2259,True
2260,True
2261,False
2262,True
2263,False
2264,True
2265,True
2266,True
2267,False
2268,True
2269,True
2270,True
2271,True
2272,True
2273,True
2274,True
2275,False
2276,True
2277,True
2278,True
2279,True
2280,True
2281,True
2282,True
2283,False
2284,False
2285,True
2286,True
2287,True
2288,False
2289,True
2290,True
2291,False
2292,True
2293,False
2294,True
2295,True
2296,True
2297,True
2298,True
2299,True
2300,True
2301,False
2302,False
2303,True
2304,True
2305,False
2306,True
2307,True
2308,False
2309,True
2310,True
2311,False
2312,True
2313,True
2314,True
2315,False
2316,True
2317,True
2318,True
2319,True
2320,False
2321,True
2322,False
2323,True
2324,True
2325,False
2326,True
2327,True
2328,True
2329,True
2330,False
2331,True
2332,True
2333,True
2334,True
2335,True
2336,True
2337,True
2338,True
2339,True
2340,True
2341,False
2342,True
2343,True
2344,True
2345,True
2346,True
2347,True
2348,True
2349,False
2350,True
2351,True
2352,False
2353,True
2354,False
2355,True
2356,False
2357,True
2358,True
2359,True
2360,True
2361,True
2362,False
2363,False
2364,True
2365,False
2366,True
2367,True
2368,True
2369,False
2370,False
2371,False
2372,True
2373,True
2374,False
2375,True
2376,True
2377,True
2378,True
2379,True
2380,True
2381,True
2382,True
2383,True
2384,True
2385,True
2386,True
2387,True
2388,True
2389,False
2390,True
2391,True
2392,True
2393,False
2394,True
2395,True
2396,True
2397,True
2398,False
2399,False
2400,True
2401,True
2402,False
2403,True
2404,True
2405,False
2406,True
2407,True
2408,False
2409,False
2410,False
2411,True
2412,False
2413,True
2414,True
2415,True
2416,True
2417,False
2418,True
2419,False
2420,True
2421,False
2422,True
2423,True
2424,False
2425,True
2426,True
2427,True
2428,False
2429,False
2430,True
2431,False
2432,False
2433,True
2434,True
2435,True
2436,True
2437,True
2438,True
2439,True
2440,True
2441,True
2442,True
2443,False
2444,True
2445,True
2446,True
2447,True
2448,True
2449,True
2450,True
2451,False
2452,False
2453,True
2454,True
2455,True
2456,True
2457,False
2458,True
2459,False
2460,True
2461,True
2462,True
2463,True
2464,False
2465,True
2466,True
2467,False
2468,False
2469,False
2470,True
2471,True
2472,True
2473,False
2474,True
2475,False
2476,False
2477,True
2478,True
2479,True
2480,True
2481,True
2482,False
2483,True
2484,True
2485,True
2486,False
2487,True
2488,True
2489,True
2490,False
2491,True
2492,False
2493,True
2494,True
2495,False
2496,False
2497,False
2498,False
2499,True
2500,True
2501,True
2502,False
2503,True
2504,True
2505,True
2506,False
2507,True
2508,True
2509,True
2510,False
2511,True
2512,True
2513,True
2514,False
2515,True
2516,False
2517,False
2518,True
2519,True
2520,True
2521,True
2522,True
2523,True
2524,True
2525,False
2526,False
2527,True
2528,True
2529,True
2530,False
2531,True
2532,True
2533,True
2534,False
2535,False
2536,True
2537,True
2538,True
2539,False
2540,False
2541,False
2542,False
2543,False
2544,True
2545,True
2546,True
2547,True
2548,False
2549,False
2550,True
2551,False
2552,True
2553,True
2554,True
2555,False
2556,True
2557,True
2558,True
2559,True
2560,True
2561,True
2562,True
2563,True
2564,False
2565,False
2566,True
2567,True
2568,True
2569,True
2570,True
2571,True
2572,True
2573,True
2574,True
2575,True
2576,True
2577,True
2578,True
2579,True
2580,True
2581,True
2582,True
2583,False
2584,False
2585,True
2586,True
2587,True
2588,True
2589,True
2590,True
2591,False
2592,False
2593,True
2594,True
2595,True
2596,True
2597,False
2598,True
2599,True
2600,False
2601,True
2602,True
2603,True
2604,True
2605,True
2606,True
2607,True
2608,False
2609,True
2610,True
2611,False
2612,True
2613,True
2614,True
2615,True
2616,True
2617,False
2618,True
2619,False
2620,True
2621,True
2622,True
2623,True
2624,True
2625,True
2626,True
2627,True
2628,True
2629,True
2630,True
2631,True
2632,True
2633,True
2634,True
2635,True
2636,False
2637,True
2638,True
2639,True
2640,True
2641,True
2642,True
2643,True
2644,True
2645,True
2646,True
2647,True
2648,True
2649,True
2650,True
2651,True
2652,False
2653,True
2654,True
2655,True
2656,True
2657,False
2658,True
2659,True
2660,True
2661,True
2662,False
2663,True
2664,True
2665,True
2666,False
2667,False
2668,False
2669,True
2670,False
2671,True
2672,True
2673,True
2674,False
2675,True
2676,True
2677,True
2678,True
2679,True
2680,True
2681,False
2682,True
2683,True
2684,True
2685,True
2686,True
2687,False
2688,False
2689,True
2690,True
2691,True
2692,True
2693,True
2694,False
2695,True
2696,True
2697,True
2698,True
2699,False
2700,True
2701,True
2702,False
2703,True
2704,True
2705,True
2706,False
2707,True
2708,True
2709,True
2710,False
2711,False
2712,False
2713,True
2714,True
2715,True
2716,True
2717,False
2718,True
2719,True
2720,True
2721,True
2722,True
2723,False
2724,False
2725,True
2726,True
2727,True
2728,False
2729,False
2730,False
2731,True
2732,True
2733,True
2734,True
2735,True
2736,False
2737,False
2738,False
2739,True
2740,True
2741,False
2742,False
2743,False
2744,False
2745,True
2746,False
2747,True
2748,True
2749,True
2750,False
2751,True
2752,True
2753,False
2754,True
2755,True
2756,True
2757,True
2758,True
2759,True
2760,False
2761,False
2762,True
2763,True
2764,False
2765,True
2766,False
2767,True
2768,True
2769,True
2770,False
2771,True
2772,True
2773,True
2774,True
2775,True
2776,True
2777,True
2778,True
2779,True
2780,True
2781,False
2782,False
2783,True
2784,True
2785,True
2786,False
2787,False
2788,False
2789,False
2790,False
2791,True
2792,False
2793,True
2794,True
2795,True
2796,True
2797,False
2798,False
2799,True
2800,False
2801,True
2802,False
2803,True
2804,True
2805,True
2806,True
2807,True
2808,True
2809,True
2810,True
2811,True
2812,True
2813,True
2814,True
2815,False
2816,False
2817,True
2818,False
2819,False
2820,False
2821,False
2822,False
2823,True
2824,True
2825,False
2826,True
2827,True
2828,True
2829,False
2830,False
2831,True
2832,True
2833,True
2834,True
2835,True
2836,True
2837,True
2838,False
2839,True
2840,True
2841,True
2842,True
2843,False
2844,False
2845,True
2846,True
2847,True
2848,True
2849,True
2850,True
2851,True
2852,False
2853,False
2854,True
2855,False
2856,False
2857,False
2858,False
2859,True
2860,True
2861,True
2862,False
2863,True
2864,True
2865,True
2866,True
2867,True
2868,False
2869,True
2870,True
2871,True
2872,True
2873,False
2874,False
2875,True
2876,True
2877,True
2878,False
2879,False
2880,False
2881,True
2882,True
2883,True
2884,True
2885,False
2886,False
2887,True
2888,False
2889,True
2890,True
2891,False
2892,True
2893,True
2894,True
2895,True
2896,False
2897,True
2898,True
2899,True
2900,True
2901,False
2902,True
2903,True
2904,True
2905,True
2906,False
2907,True
2908,True
2909,False
2910,True
2911,False
2912,True
2913,True
2914,True
2915,True
2916,False
2917,False
2918,True
2919,False
2920,False
2921,True
2922,False
2923,True
2924,True
2925,False
2926,True
2927,True
2928,False
2929,False
2930,False
2931,False
2932,False
2933,True
2934,False
2935,True
2936,True
2937,True
2938,True
2939,False
2940,True
2941,True
2942,True
2943,False
2944,True
2945,False
2946,True
2947,True
2948,False
2949,True
2950,False
2951,True
2952,False
2953,True
2954,False
2955,False
2956,True
2957,False
2958,False
2959,True
2960,False
2961,False
2962,True
2963,True
2964,True
2965,True
2966,True
2967,True
2968,True
2969,False
2970,True
2971,True
2972,True
2973,True
2974,False
2975,True
2976,True
2977,True
2978,False
2979,True
2980,True
2981,False
2982,False
2983,True
2984,True
2985,False
2986,False
2987,False
2988,True
2989,True
2990,False
2991,True
2992,True
2993,True
2994,True
2995,False
