id,is_night_game
542,True
543,True
544,False
545,False
546,False
547,True
548,True
549,True
550,True
551,False
552,False
553,False
554,True
555,True
556,False
557,True
558,True
559,False
560,False
561,True
562,True
563,False
564,True
565,True
566,False
567,True
568,True
569,False
570,True
571,True
572,True
573,False
574,True
575,False
576,True
577,True
578,True
579,True
580,False
581,False
582,True
583,True
584,False
585,True
586,True
587,True
588,True
589,True
590,True
591,False
592,True
593,False
594,True
595,True
596,True
597,True
598,True
599,False
600,True
601,False
602,True
603,True
604,True
605,True
606,True
607,False
608,False
609,True
610,False
611,False
612,True
613,True
614,True
615,True
616,False
617,True
618,True
619,False
620,False
621,True
622,False
623,True
624,True
625,True
626,False
627,True
628,True
629,False
630,True
631,True
632,True
633,False
634,True
635,False
636,False
637,False
638,True
639,False
640,True
641,True
642,True
643,False
644,True
645,True
646,False
647,False
648,False
649,True
650,False
651,True
652,False
653,True
654,True
655,True
656,False
657,False
658,True
659,False
660,True
661,True
662,False
663,False
664,True
665,False
666,False
667,True
668,True
669,False
670,True
671,True
672,False
673,False
674,True
675,False
676,False
677,False
678,False
679,True
680,True
681,False
682,True
683,True
684,True
685,False
686,False
687,False
688,True
689,True
690,True
691,True
692,False
693,True
694,False
695,True
696,True
697,True
698,False
699,True
700,False
701,True
702,True
703,True
704,False
705,False
706,True
707,False
708,True
709,False
710,True
711,True
712,False
713,True
714,True
715,True
716,True
717,True
718,True
719,False
720,True
721,True
722,True
723,True
724,False
725,True
726,False
727,False
728,True
729,False
730,True
731,False
732,False
733,False
734,False
735,True
736,False
737,True
738,False
739,False
740,False
741,True
742,True
743,True
744,False
745,True
746,False
747,True
748,False
749,True
750,False
751,True
752,True
753,False
754,True
755,True
756,True
757,False
758,True
759,True
760,True
761,False
762,True
763,False
764,False
765,False
766,False
767,False
768,True
769,False
770,False
771,False
772,False
773,False
774,False
775,False
776,True
777,False
778,False
779,True
780,True
781,True
782,False
783,True
784,True
785,True
786,True
787,True
788,True
789,True
790,True
791,True
792,True
793,True
794,True
795,True
796,True
797,True
798,True
799,True
800,True
801,True
802,True
803,False
804,True
805,True
806,True
807,True
808,False
809,True
810,False
811,True
812,True
813,False
814,False
815,True
816,True
817,True
818,True
819,False
820,True
821,False
822,True
823,True
824,False
825,False
826,True
827,False
828,True
829,False
830,True
831,True
832,False
833,False
834,False
835,False
836,False
837,True
838,True
839,False
840,True
841,False
842,True
843,True
844,True
845,True
846,True
847,True
848,True
849,True
850,True
851,True
852,True
853,True
854,True
855,True
856,False
857,True
858,True
859,False
860,True
861,False
862,True
863,True
864,True
865,True
866,False
867,False
868,True
869,True
870,False
871,False
872,True
873,False
874,True
875,False
876,True
877,True
878,True
879,False
880,True
881,True
882,True
883,True
884,False
885,True
886,True
887,False
888,True
889,True
890,True
891,False
892,False
893,False
894,True
895,False
896,True
897,True
898,True
899,True
900,False
901,True
902,True
903,True
904,True
905,False
906,True
907,True
908,False
909,True
910,False
911,True
912,False
913,False
914,True
915,False
916,True
917,False
918,True
919,True
920,True
921,False
922,False
923,False
924,True
925,False
926,True
927,False
928,True
929,True
930,False
931,False
932,True
933,True
934,True
935,False
936,True
937,True
938,False
939,True
940,True
941,True
942,False
943,False
944,True
945,True
946,True
947,False
948,False
949,False
950,False
951,True
952,True
953,True
954,False
955,False
956,True
957,False
958,True
959,False
960,False
961,False
962,False
963,True
964,True
965,False
966,False
967,False
968,True
969,True
970,False
971,True
972,False
973,True
974,False
975,False
976,True
977,False
978,True
979,False
980,False
981,True
982,True
983,True
984,False
985,False
986,True
987,True
988,True
989,True
990,False
991,True
992,True
993,True
994,True
995,True
996,True
997,False
998,True
999,True
1000,True
1001,False
1002,False
1003,True
1004,False
1005,True
1006,False
1007,False
1008,True
1009,False
1010,True
1011,True
1012,True
1013,True
1014,False
1015,False
1016,False
1017,False
1018,False
1019,True
1020,True
1021,False
1022,True
1023,False
1024,True
1025,False
1026,True
1027,True
1028,False
1029,True
1030,False
1031,True
1032,True
1033,False
1034,True
1035,True
1036,False
1037,True
1038,False
1039,False
1040,False
1041,False
1042,True
1043,True
1044,False
1045,False
1046,False
1047,False
1048,False
1049,True
1050,True
1051,True
1052,False
1053,False
1054,True
1055,False
1056,False
1057,False
1058,False
1059,True
1060,True
1061,True
1062,True
1063,True
1064,False
1065,True
1066,True
1067,False
1068,True
1069,False
1070,True
1071,True
1072,False
1073,True
1074,True
1075,True
1076,True
1077,False
1078,False
1079,False
1080,True
1081,False
1082,True
1083,False
1084,True
1085,True
1086,True
1087,True
1088,False
1089,False
1090,False
1091,False
1092,True
1093,True
1094,False
1095,True
1096,True
1097,True
1098,True
1099,True
1100,True
1101,True
1102,False
1103,False
1104,True
1105,True
1106,False
1107,False
1108,False
1109,True
1110,False
1111,True
1112,False
1113,False
1114,True
1115,True
1116,True
1117,True
1118,False
1119,True
1120,True
1121,True
1122,True
1123,False
1124,False
1125,True
1126,False
1127,False
1128,False
1129,True
1130,True
1131,True
1132,False
1133,False
1134,True
1135,True
1136,True
1137,True
1138,False
1139,True
1140,True
1141,True
1142,False
1143,False
1144,True
1145,False
1146,True
1147,False
1148,True
1149,False
1150,True
1151,True
1152,True
1153,True
1154,True
1155,False
1156,True
1157,True
1158,True
1159,True
1160,False
1161,True
1162,True
1163,True
1164,True
1165,False
1166,False
1167,True
1168,False
1169,False
1170,True
1171,False
1172,True
1173,False
1174,False
1175,True
1176,True
1177,True
1178,True
1179,False
1180,False
1181,True
1182,False
1183,True
1184,True
1185,False
1186,False
1187,False
1188,True
1189,False
1190,True
1191,False
1192,True
1193,False
1194,True
1195,False
1196,True
1197,False
1198,False
1199,False
1200,True
1201,True
1202,False
1203,True
1204,True
1205,False
1206,True
1207,True
1208,True
1209,False
1210,False
1211,True
1212,True
1213,True
1214,True
1215,True
1216,True
1217,False
1218,False
1219,True
1220,True
1221,True
1222,True
1223,True
1224,True
1225,True
1226,True
1227,False
1228,False
1229,True
1230,True
1231,False
1232,True
1233,True
1234,True
1235,True
1236,True
1237,True
1238,True
1239,True
1240,False
1241,True
1242,False
1243,True
1244,False
1245,True
1246,True
1247,True
1248,True
1249,False
1250,False
1251,True
1252,False
1253,True
1254,False
1255,True
1256,True
1257,True
1258,False
1259,True
1260,False
1261,True
1262,True
1263,False
1264,True
1265,True
1266,False
1267,True
1268,False
1269,True
1270,False
1271,False
1272,True
1273,False
1274,False
1275,True
1276,True
1277,True
1278,True
1279,False
1280,True
1281,True
1282,False
1283,True
1284,True
1285,True
1286,True
1287,False
1288,True
1289,False
1290,True
1291,True
1292,False
1293,True
1294,True
1295,False
1296,True
1297,True
1298,True
1299,False
1300,True
1301,False
1302,True
1303,False
1304,True
1305,True
1306,True
1307,True
1308,True
1309,True
1310,True
1311,True
1312,True
1313,False
1314,True
1315,True
1316,True
1317,True
1318,False
1319,True
1320,True
1321,True
1322,True
1323,True
1324,False
1325,False
1326,True
1327,False
1328,True
1329,False
1330,False
1331,True
1332,True
1333,True
1334,True
1335,True
1336,False
1337,True
1338,False
1339,False
1340,True
1341,True
1342,False
1343,True
1344,False
1345,True
1346,True
1347,False
1348,True
1349,False
1350,True
1351,True
1352,True
1353,False
1354,False
1355,True
1356,True
1357,False
1358,False
1359,False
1360,True
1361,False
1362,True
1363,True
1364,True
1365,True
1366,True
1367,True
1368,False
1369,False
1370,True
1371,False
1372,False
1373,False
1374,True
1375,False
1376,True
1377,True
1378,True
1379,True
1380,False
1381,True
1382,False
1383,False
1384,True
1385,True
1386,False
1387,False
1388,False
1389,False
1390,False
1391,True
1392,True
1393,True
1394,False
1395,True
1396,True
1397,False
1398,True
1399,False
1400,True
1401,True
1402,True
1403,False
1404,True
1405,False
1406,False
1407,False
1408,False
1409,False
1410,True
1411,True
1412,True
1413,True
1414,True
1415,False
1416,False
1417,False
1418,True
1419,True
1420,True
1421,True
1422,True
1423,False
1424,False
1425,True
1426,False
1427,True
1428,True
1429,True
1430,False
1431,True
1432,False
1433,True
1434,False
1435,True
1436,False
1437,False
1438,True
1439,False
1440,False
1441,False
1442,False
1443,True
1444,True
1445,True
1446,True
1447,False
1448,False
1449,True
1450,True
1451,True
1452,True
1453,True
1454,False
1455,True
1456,True
1457,False
1458,True
1459,True
1460,True
1461,True
1462,True
1463,True
1464,True
1465,True
1466,True
1467,False
1468,False
1469,True
1470,True
1471,True
1472,False
1473,True
1474,True
1475,True
1476,True
1477,True
1478,False
1479,True
1480,True
1481,True
1482,True
1483,True
1484,False
1485,True
1486,True
1487,True
1488,True
1489,True
1490,False
1491,True
1492,True
1493,True
1494,True
1495,True
1496,False
1497,False
1498,True
1499,True
1500,True
1501,False
1502,False
1503,True
1504,True
1505,False
1506,True
1507,False
1508,False
1509,True
1510,True
1511,True
1512,True
1513,True
1514,True
1515,True
1516,False
1517,True
1518,False
1519,False
1520,False
1521,True
1522,True
1523,True
1524,True
1525,True
1526,True
1527,True
1528,False
1529,True
1530,True
1531,True
1532,False
1533,True
1534,True
1535,True
1536,True
1537,False
1538,False
1539,True
1540,True
1541,True
1542,False
1543,True
1544,False
1545,False
1546,True
1547,True
1548,False
1549,True
1550,True
1551,False
1552,True
1553,True
1554,False
1555,False
1556,True
1557,True
1558,True
1559,True
1560,True
1561,True
1562,True
1563,True
1564,True
1565,False
1566,True
1567,True
1568,True
1569,False
1570,True
1571,True
1572,False
1573,False
1574,True
1575,True
1576,True
1577,True
1578,True
1579,True
1580,True
1581,False
1582,True
1583,True
1584,False
1585,True
1586,True
1587,True
1588,True
1589,True
1590,True
1591,True
1592,False
1593,True
1594,False
1595,True
1596,False
1597,True
1598,True
1599,False
1600,False
1601,True
1602,True
1603,True
1604,True
1605,False
1606,True
1607,True
1608,False
1609,True
1610,True
1611,False
1612,True
1613,True
1614,True
1615,False
1616,True
1617,False
1618,True
1619,False
1620,False
1621,True
1622,True
1623,True
1624,False
1625,True
1626,True
1627,True
1628,False
1629,True
1630,False
1631,True
1632,True
1633,True
1634,True
1635,True
1636,False
1637,False
1638,False
1639,True
1640,True
1641,False
1642,True
1643,True
1644,True
1645,True
1646,True
1647,False
1648,True
1649,False
1650,True
1651,True
1652,True
1653,True
1654,True
1655,True
1656,True
1657,False
1658,False
1659,False
1660,False
1661,True
1662,True
1663,True
1664,True
1665,False
1666,True
1667,True
1668,False
1669,True
1670,True
1671,True
1672,False
1673,False
1674,False
1675,True
1676,True
1677,True
1678,False
1679,True
1680,True
1681,True
1682,True
1683,True
1684,True
1685,False
1686,True
1687,True
1688,True
1689,True
1690,False
1691,False
1692,True
1693,True
1694,True
1695,True
1696,True
1697,True
1698,True
1699,False
1700,False
1701,True
1702,False
1703,True
1704,False
1705,False
1706,True
1707,False
1708,False
1709,False
1710,True
1711,False
1712,False
1713,False
1714,False
1715,True
1716,True
1717,False
1718,False
1719,True
1720,False
1721,True
1722,False
1723,True
1724,False
1725,False
1726,True
1727,True
1728,True
1729,True
1730,True
1731,False
1732,False
1733,False
1734,True
1735,True
1736,False
1737,True
1738,True
1739,True
1740,False
1741,True
1742,False
1743,True
1744,True
1745,False
1746,False
1747,False
1748,True
1749,True
1750,False
1751,False
1752,True
1753,True
1754,True
1755,True
1756,True
1757,True
1758,True
1759,False
1760,False
1761,False
1762,True
1763,True
1764,False
1765,True
1766,True
1767,True
1768,False
1769,False
1770,False
1771,True
1772,True
1773,False
1774,True
1775,True
1776,True
1777,True
1778,True
1779,True
1780,True
1781,True
1782,True
1783,False
1784,True
1785,True
1786,True
1787,False
1788,False
1789,False
1790,False
1791,False
1792,True
1793,True
1794,True
1795,True
1796,False
1797,True
1798,True
1799,True
1800,True
1801,True
1802,True
1803,True
1804,True
1805,True
1806,True
1807,False
1808,True
1809,False
1810,True
1811,True
1812,False
1813,True
1814,False
1815,True
1816,True
1817,False
1818,True
1819,True
1820,False
1821,True
1822,False
1823,False
1824,False
1825,True
1826,True
1827,False
1828,False
1829,False
1830,True
1831,True
1832,False
1833,False
1834,False
1835,True
1836,True
1837,True
1838,True
1839,True
1840,True
1841,True
1842,True
1843,True
1844,False
1845,True
1846,False
1847,True
1848,True
1849,True
1850,True
1851,True
1852,False
1853,True
1854,True
1855,False
1856,True
1857,True
1858,True
1859,False
1860,True
1861,True
1862,True
1863,True
1864,True
1865,False
1866,True
1867,False
1868,True
1869,True
1870,False
1871,True
1872,False
1873,True
1874,True
1875,True
1876,False
1877,False
1878,False
1879,True
1880,True
1881,True
1882,True
1883,True
1884,True
1885,True
1886,False
1887,True
1888,True
1889,True
1890,False
1891,True
1892,True
1893,True
1894,False
1895,True
1896,True
1897,True
1898,True
1899,True
1900,True
1901,True
1902,True
1903,False
1904,True
1905,False
1906,True
1907,True
1908,False
1909,True
1910,False
1911,False
1912,False
1913,True
1914,True
1915,False
1916,False
1917,True
1918,True
1919,False
1920,True
1921,True
1922,True
1923,False
1924,True
1925,False
1926,True
1927,True
1928,True
1929,False
1930,False
1931,True
1932,False
1933,False
1934,True
1935,True
1936,True
1937,True
1938,False
1939,True
1940,True
1941,False
1942,False
1943,True
1944,True
1945,True
1946,True
1947,True
1948,False
1949,True
1950,False
1951,False
1952,False
1953,True
1954,True
1955,False
1956,False
1957,False
1958,False
1959,True
1960,False
1961,False
1962,True
1963,True
1964,True
1965,True
1966,False
1967,False
1968,True
1969,False
1970,True
1971,True
1972,False
1973,False
1974,True
1975,True
1976,False
1977,False
1978,False
1979,False
1980,False
1981,False
1982,False
1983,False
1984,True
1985,False
1986,True
1987,True
1988,False
1989,True
1990,True
1991,True
1992,True
1993,True
1994,True
1995,True
1996,True
1997,True
1998,True
1999,True
2000,True
2001,True
2002,True
2003,True
2004,True
2005,True
2006,True
2007,False
2008,True
2009,True
2010,False
2011,False
2012,False
2013,True
2014,False
2015,True
2016,True
2017,True
2018,True
2019,False
2020,True
2021,False
2022,False
2023,False
2024,False
2025,True
2026,False
2027,True
2028,False
2029,False
2030,True
2031,True
2032,False
2033,True
2034,True
2035,True
2036,True
2037,True
2038,True
2039,True
2040,True
2041,False
2042,False
2043,True
2044,True
2045,False
2046,True
2047,False
2048,True
2049,True
2050,True
2051,True
2052,True
2053,True
2054,True
2055,True
2056,False
2057,True
2058,False
2059,False
2060,True
2061,False
2062,True
2063,True
2064,False
2065,True
2066,True
2067,True
2068,False
2069,True
2070,True
2071,True
2072,True
2073,True
2074,True
2075,True
2076,False
2077,True
2078,True
2079,True
2080,False
2081,True
2082,True
2083,True
2084,False
2085,False
2086,False
2087,True
2088,False
2089,False
2090,False
2091,True
2092,True
2093,False
2094,True
2095,True
2096,True
2097,True
2098,True
2099,True
2100,True
2101,True
2102,False
2103,True
2104,True
2105,False
2106,True
2107,True
2108,False
2109,False
2110,False
2111,False
2112,True
2113,True
2114,False
2115,True
2116,True
2117,True
2118,False
2119,False
2120,False
2121,True
2122,False
2123,False
2124,False
2125,False
2126,True
2127,True
2128,False
2129,True
2130,False
2131,True
2132,True
2133,True
2134,True
2135,False
2136,True
2137,False
2138,False
2139,True
2140,True
2141,True
2142,True
2143,False
2144,True
2145,True
2146,True
2147,False
2148,True
2149,True
2150,True
2151,True
2152,False
2153,True
2154,True
2155,True
2156,True
2157,False
2158,True
2159,True
2160,True
2161,False
2162,False
2163,True
2164,False
2165,True
2166,True
2167,True
2168,False
2169,True
2170,True
2171,False
2172,True
2173,True
2174,False
2175,True
2176,True
2177,True
2178,False
2179,False
2180,True
2181,True
2182,True
2183,True
2184,False
2185,True
2186,True
2187,True
2188,True
2189,True
2190,True
2191,False
2192,True
2193,False
2194,False
2195,True
2196,True
2197,True
2198,True
2199,True
2200,True
2201,True
2202,True
2203,True
2204,False
2205,True
2206,True
2207,False
2208,True
2209,True
2210,True
2211,True
2212,False
2213,True
2214,True
2215,False
2216,True
2217,False
2218,False
2219,True
2220,True
2221,False
2222,True
2223,True
2224,False
2225,False
2226,True
2227,True
2228,False
2229,True
2230,False
2231,False
2232,False
2233,True
2234,False
2235,True
2236,False
2237,True
2238,False
2239,False
2240,False
2241,False
2242,True
2243,True
2244,False
2245,True
2246,False
2247,False
2248,True
2249,True
2250,True
2251,True
2252,True
2253,False
2254,True
2255,False
2256,True
2257,False
2258,True
2259,True
2260,True
2261,True
2262,True
2263,True
2264,True
2265,False
2266,True
2267,False
2268,False
2269,True
2270,True
2271,False
2272,False
2273,True
2274,False
2275,True
2276,True
2277,True
2278,False
2279,True
2280,True
2281,True
2282,False
2283,True
2284,False
2285,False
2286,True
2287,True
2288,True
2289,True
2290,True
2291,False
2292,True
2293,True
2294,True
2295,True
2296,True
2297,False
2298,True
2299,True
2300,False
2301,True
2302,False
2303,True
2304,True
2305,True
2306,False
